name1,jpgName,local,name2
starfish,image_0036.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0036.jpg,/m/01h8tj,starfish,True
starfish,image_0036.jpg,/m/05nnm,organism,False
starfish,image_0036.jpg,/m/03xxp,invertebrate,False
starfish,image_0036.jpg,/m/0bv2v,echinoderm,False
starfish,image_0036.jpg,/m/015m2,bead,False
starfish,image_0036.jpg,/m/01540,biology,False
starfish,image_0035.jpg,/m/036qh8,produce,False
starfish,image_0035.jpg,/m/09ggk,purple,False
starfish,image_0035.jpg,/m/04ffcj,lilac,False
starfish,image_0035.jpg,/m/0c9ph5,flower,False
starfish,image_0035.jpg,/m/016q19,petal,False
starfish,image_0035.jpg,/m/0ckc5,magenta,False
starfish,image_0035.jpg,/m/0f4s2w,vegetable,False
starfish,image_0035.jpg,/m/0404d,jewellery,False
starfish,image_0035.jpg,/m/0dnr7,textile,False
starfish,image_0035.jpg,/m/02wbm,food,False
starfish,image_0034.jpg,/m/06msq,sculpture,False
starfish,image_0039.jpg,/m/0jbk,animal,False
starfish,image_0039.jpg,/m/01h8tj,starfish,True
starfish,image_0039.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0039.jpg,/m/050vn,marine biology,False
starfish,image_0039.jpg,/m/03xxp,invertebrate,False
starfish,image_0039.jpg,/m/0bv2v,echinoderm,False
starfish,image_0039.jpg,/m/035qhg,fauna,False
starfish,image_0038.jpg,/m/01h8tj,starfish,True
starfish,image_0038.jpg,/m/03xxp,invertebrate,False
starfish,image_0038.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0038.jpg,/m/036qh8,produce,False
starfish,image_0038.jpg,/m/02wbm,food,False
starfish,image_0037.jpg,/m/0jbk,animal,False
starfish,image_0037.jpg,/m/01h8tj,starfish,True
starfish,image_0037.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0037.jpg,/m/03xxp,invertebrate,False
starfish,image_0037.jpg,/m/0bv2v,echinoderm,False
starfish,image_0037.jpg,/m/0f28m,symmetry,False
starfish,image_0037.jpg,/m/07sx2n,natural material,False
starfish,image_0033.jpg,/m/0jbk,animal,False
starfish,image_0033.jpg,/m/01h8tj,starfish,True
starfish,image_0033.jpg,/m/01540,biology,False
starfish,image_0033.jpg,/m/050vn,marine biology,False
starfish,image_0033.jpg,/m/05nnm,organism,False
starfish,image_0033.jpg,/m/03xxp,invertebrate,False
starfish,image_0033.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0033.jpg,/m/035qhg,fauna,False
starfish,image_0033.jpg,/m/0bv2v,echinoderm,False
starfish,image_0027.jpg,/m/0jbk,animal,False
starfish,image_0027.jpg,/m/01h8tj,starfish,True
starfish,image_0027.jpg,/m/050vn,marine biology,False
starfish,image_0027.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0027.jpg,/m/03xxp,invertebrate,False
starfish,image_0027.jpg,/m/01540,biology,False
starfish,image_0021.jpg,/m/0jbk,animal,False
starfish,image_0021.jpg,/m/01h8tj,starfish,True
starfish,image_0021.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0021.jpg,/m/03xxp,invertebrate,False
starfish,image_0021.jpg,/m/0bv2v,echinoderm,False
starfish,image_0021.jpg,/m/035qhg,fauna,False
starfish,image_0013.jpg,/m/0jbk,animal,False
starfish,image_0013.jpg,/m/01h8tj,starfish,True
starfish,image_0013.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0013.jpg,/m/03xxp,invertebrate,False
starfish,image_0013.jpg,/m/03b6_4,steering wheel,False
starfish,image_0013.jpg,/m/0bv2v,echinoderm,False
starfish,image_0013.jpg,/m/0404d,jewellery,False
starfish,image_0013.jpg,/m/01443y,headgear,False
starfish,image_0004.jpg,/m/01h8tj,starfish,True
starfish,image_0004.jpg,/m/03xxp,invertebrate,False
starfish,image_0004.jpg,/m/099fz,sand,False
stapler,image_0036.jpg,/m/04lbp,leather,False
stapler,image_0036.jpg,/m/015bv3,document,False
stapler,image_0036.jpg,/m/09cx8,finger,False
stapler,image_0036.jpg,/m/07xzm,ukulele,False
stapler,image_0036.jpg,/m/0404d,jewellery,False
stapler,image_0021.jpg,/m/07yv9,vehicle,False
stapler,image_0021.jpg,/m/05j11x,rear view mirror,False
stapler,image_0021.jpg,/m/02mnkq,bumper,False
stapler,image_0021.jpg,/m/0ctrp,sport utility vehicle,False
starfish,image_0042.jpg,/m/01h8tj,starfish,True
starfish,image_0042.jpg,/m/050vn,marine biology,False
starfish,image_0042.jpg,/m/0jbk,animal,False
starfish,image_0042.jpg,/m/03xxp,invertebrate,False
starfish,image_0042.jpg,/m/01540,biology,False
starfish,image_0042.jpg,/m/0l_br,coral reef,False
starfish,image_0042.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0042.jpg,/m/0ctsx,coral,False
starfish,image_0041.jpg,/m/0jbk,animal,False
starfish,image_0041.jpg,/m/01h8tj,starfish,True
starfish,image_0041.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0041.jpg,/m/03xxp,invertebrate,False
starfish,image_0041.jpg,/m/0bv2v,echinoderm,False
starfish,image_0040.jpg,/m/0jbk,animal,False
starfish,image_0040.jpg,/m/050vn,marine biology,False
starfish,image_0040.jpg,/m/0bqwj,cephalopod,False
starfish,image_0040.jpg,/m/01h8tj,starfish,True
starfish,image_0040.jpg,/m/01540,biology,False
starfish,image_0040.jpg,/m/03xxp,invertebrate,False
starfish,image_0040.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0040.jpg,/m/0ctsx,coral,False
starfish,image_0055.jpg,/m/01h8tj,starfish,True
starfish,image_0055.jpg,/m/03xxp,invertebrate,False
starfish,image_0055.jpg,/m/05h5q_s,glider,False
starfish,image_0055.jpg,/m/01515d,flight,False
starfish,image_0054.jpg,/m/0jbk,animal,False
starfish,image_0054.jpg,/m/01h8tj,starfish,True
starfish,image_0054.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0054.jpg,/m/03xxp,invertebrate,False
starfish,image_0054.jpg,/m/0bv2v,echinoderm,False
starfish,image_0054.jpg,/m/0f28m,symmetry,False
starfish,image_0053.jpg,/m/0jbk,animal,False
starfish,image_0053.jpg,/m/01h8tj,starfish,True
starfish,image_0053.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0053.jpg,/m/03xxp,invertebrate,False
starfish,image_0053.jpg,/m/050vn,marine biology,False
starfish,image_0053.jpg,/m/0bv2v,echinoderm,False
starfish,image_0053.jpg,/m/035qhg,fauna,False
starfish,image_0053.jpg,/m/06npx,sea,False
starfish,image_0053.jpg,/m/0f28m,symmetry,False
starfish,image_0053.jpg,/m/01540,biology,False
starfish,image_0052.jpg,/m/01h8tj,starfish,True
starfish,image_0052.jpg,/m/03xxp,invertebrate,False
starfish,image_0052.jpg,/m/0f28m,symmetry,False
starfish,image_0052.jpg,/m/016nqd,shape,False
starfish,image_0052.jpg,/m/01kr8f,illustration,False
starfish,image_0051.jpg,/m/01h8tj,starfish,True
starfish,image_0051.jpg,/m/0jbk,animal,False
starfish,image_0051.jpg,/m/03xxp,invertebrate,False
starfish,image_0051.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0050.jpg,/m/0jbk,animal,False
starfish,image_0050.jpg,/m/01h8tj,starfish,True
starfish,image_0050.jpg,/m/0404d,jewellery,False
starfish,image_0050.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0050.jpg,/m/03xxp,invertebrate,False
starfish,image_0050.jpg,/m/01krjr,pendant,False
starfish,image_0050.jpg,/m/01xdjk,brooch,False
starfish,image_0050.jpg,/m/0bv2v,echinoderm,False
starfish,image_0050.jpg,/m/01brf,bronze,False
starfish,image_0049.jpg,/m/0jbk,animal,False
starfish,image_0049.jpg,/m/01h8tj,starfish,True
starfish,image_0049.jpg,/m/03xxp,invertebrate,False
starfish,image_0048.jpg,/m/0jbk,animal,False
starfish,image_0048.jpg,/m/01h8tj,starfish,True
starfish,image_0048.jpg,/m/05nnm,organism,False
starfish,image_0048.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0048.jpg,/m/03xxp,invertebrate,False
starfish,image_0048.jpg,/m/01540,biology,False
starfish,image_0048.jpg,/m/0f28m,symmetry,False
starfish,image_0048.jpg,/m/0bv2v,echinoderm,False
starfish,image_0047.jpg,/m/03xxp,invertebrate,False
starfish,image_0047.jpg,/m/01h8tj,starfish,True
starfish,image_0047.jpg,/m/07sx2n,natural material,False
starfish,image_0046.jpg,/m/0jbk,animal,False
starfish,image_0046.jpg,/m/03xxp,invertebrate,False
starfish,image_0046.jpg,/m/01h8tj,starfish,True
starfish,image_0045.jpg,/m/03xxp,invertebrate,False
starfish,image_0045.jpg,/m/0f28m,symmetry,False
starfish,image_0045.jpg,/m/01h8tj,starfish,True
starfish,image_0045.jpg,/m/0k65p,hand,False
starfish,image_0044.jpg,/m/0jbk,animal,False
starfish,image_0044.jpg,/m/050vn,marine biology,False
starfish,image_0044.jpg,/m/01540,biology,False
starfish,image_0044.jpg,/m/01h8tj,starfish,True
starfish,image_0044.jpg,/m/0bqwj,cephalopod,False
starfish,image_0044.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0044.jpg,/m/03xxp,invertebrate,False
starfish,image_0044.jpg,/m/0l_br,coral reef,False
starfish,image_0044.jpg,/m/035qhg,fauna,False
starfish,image_0066.jpg,/m/0jbk,animal,False
starfish,image_0066.jpg,/m/050vn,marine biology,False
starfish,image_0066.jpg,/m/01h8tj,starfish,True
starfish,image_0066.jpg,/m/01540,biology,False
starfish,image_0066.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0066.jpg,/m/05nnm,organism,False
starfish,image_0066.jpg,/m/03xxp,invertebrate,False
starfish,image_0066.jpg,/m/0bv2v,echinoderm,False
starfish,image_0066.jpg,/m/035qhg,fauna,False
starfish,image_0065.jpg,/m/0jbk,animal,False
starfish,image_0065.jpg,/m/01h8tj,starfish,True
starfish,image_0065.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0065.jpg,/m/050vn,marine biology,False
starfish,image_0065.jpg,/m/05nnm,organism,False
starfish,image_0065.jpg,/m/03xxp,invertebrate,False
starfish,image_0065.jpg,/m/035qhg,fauna,False
starfish,image_0065.jpg,/m/0f28m,symmetry,False
starfish,image_0065.jpg,/m/01540,biology,False
starfish,image_0064.jpg,/m/0jbk,animal,False
starfish,image_0064.jpg,/m/01h8tj,starfish,True
starfish,image_0064.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0064.jpg,/m/03xxp,invertebrate,False
starfish,image_0064.jpg,/m/0f28m,symmetry,False
starfish,image_0064.jpg,/m/0bv2v,echinoderm,False
starfish,image_0063.jpg,/m/0jbk,animal,False
starfish,image_0063.jpg,/m/01h8tj,starfish,True
starfish,image_0063.jpg,/m/03xxp,invertebrate,False
starfish,image_0063.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0063.jpg,/m/035qhg,fauna,False
starfish,image_0063.jpg,/m/06npx,sea,False
starfish,image_0063.jpg,/m/0bv2v,echinoderm,False
starfish,image_0062.jpg,/m/0jbk,animal,False
starfish,image_0062.jpg,/m/01h8tj,starfish,True
starfish,image_0062.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0062.jpg,/m/03xxp,invertebrate,False
starfish,image_0062.jpg,/m/0bv2v,echinoderm,False
starfish,image_0062.jpg,/m/0f28m,symmetry,False
starfish,image_0061.jpg,/m/0jbk,animal,False
starfish,image_0061.jpg,/m/01h8tj,starfish,True
starfish,image_0061.jpg,/m/050vn,marine biology,False
starfish,image_0061.jpg,/m/03xxp,invertebrate,False
starfish,image_0061.jpg,/m/01540,biology,False
starfish,image_0061.jpg,/m/035qhg,fauna,False
starfish,image_0061.jpg,/m/03pnwk,tide pool,False
starfish,image_0061.jpg,/m/09dv7,soil,False
starfish,image_0061.jpg,/m/0hjf,amphibian,False
starfish,image_0061.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0060.jpg,/m/0bqwj,cephalopod,False
starfish,image_0060.jpg,/m/03xxp,invertebrate,False
starfish,image_0060.jpg,/m/01h8tj,starfish,True
starfish,image_0059.jpg,/m/0jbk,animal,False
starfish,image_0059.jpg,/m/050vn,marine biology,False
starfish,image_0059.jpg,/m/01h8tj,starfish,True
starfish,image_0059.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0059.jpg,/m/01540,biology,False
starfish,image_0059.jpg,/m/0bqwj,cephalopod,False
starfish,image_0059.jpg,/m/03xxp,invertebrate,False
starfish,image_0059.jpg,/m/035qhg,fauna,False
starfish,image_0059.jpg,/m/06npx,sea,False
starfish,image_0058.jpg,/m/03gq5hm,font,False
starfish,image_0058.jpg,/m/0919rx,line art,False
starfish,image_0058.jpg,/m/07glzq,sketch,False
starfish,image_0058.jpg,/m/02csf,drawing,False
starfish,image_0058.jpg,/m/0dgsmq8,artwork,False
starfish,image_0058.jpg,/m/03g09t,clip art,False
starfish,image_0057.jpg,/m/01h8tj,starfish,True
starfish,image_0057.jpg,/m/0jbk,animal,False
starfish,image_0057.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0057.jpg,/m/03xxp,invertebrate,False
starfish,image_0057.jpg,/m/0bv2v,echinoderm,False
starfish,image_0056.jpg,/m/0jbk,animal,False
starfish,image_0056.jpg,/m/01h8tj,starfish,True
starfish,image_0056.jpg,/m/03xxp,invertebrate,False
starfish,image_0056.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0056.jpg,/m/035qhg,fauna,False
starfish,image_0056.jpg,/m/01540,biology,False
starfish,image_0056.jpg,/m/0bv2v,echinoderm,False
starfish,image_0043.jpg,/m/0jbk,animal,False
starfish,image_0043.jpg,/m/050vn,marine biology,False
starfish,image_0043.jpg,/m/01h8tj,starfish,True
starfish,image_0043.jpg,/m/01540,biology,False
starfish,image_0043.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0043.jpg,/m/03xxp,invertebrate,False
starfish,image_0043.jpg,/m/035qhg,fauna,False
starfish,image_0043.jpg,/m/0149r,aquarium,False
starfish,image_0075.jpg,/m/0jbk,animal,False
starfish,image_0075.jpg,/m/0bqwj,cephalopod,False
starfish,image_0075.jpg,/m/03xxp,invertebrate,False
starfish,image_0075.jpg,/m/01h8tj,starfish,True
starfish,image_0074.jpg,/m/0jbk,animal,False
starfish,image_0074.jpg,/m/0bqwj,cephalopod,False
starfish,image_0074.jpg,/m/050vn,marine biology,False
starfish,image_0074.jpg,/m/03xxp,invertebrate,False
starfish,image_0074.jpg,/m/01280g,wildlife,False
starfish,image_0074.jpg,/m/01540,biology,False
starfish,image_0074.jpg,/m/035qhg,fauna,False
starfish,image_0074.jpg,/m/0hjf,amphibian,False
starfish,image_0074.jpg,/m/01h8tj,starfish,True
starfish,image_0073.jpg,/m/0jbk,animal,False
starfish,image_0073.jpg,/m/01h8tj,starfish,True
starfish,image_0073.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0073.jpg,/m/03xxp,invertebrate,False
starfish,image_0073.jpg,/m/035qhg,fauna,False
starfish,image_0073.jpg,/m/0bv2v,echinoderm,False
starfish,image_0073.jpg,/m/05c0n6k,label,False
starfish,image_0073.jpg,/m/07sx2n,natural material,False
starfish,image_0073.jpg,/m/05h5q_s,glider,False
starfish,image_0072.jpg,/m/0jbk,animal,False
starfish,image_0072.jpg,/m/01h8tj,starfish,True
starfish,image_0072.jpg,/m/03xxp,invertebrate,False
starfish,image_0072.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0072.jpg,/m/035qhg,fauna,False
starfish,image_0072.jpg,/m/0bv2v,echinoderm,False
starfish,image_0071.jpg,/m/0jbk,animal,False
starfish,image_0071.jpg,/m/01h8tj,starfish,True
starfish,image_0071.jpg,/m/03xxp,invertebrate,False
starfish,image_0070.jpg,/m/0jbk,animal,False
starfish,image_0070.jpg,/m/050vn,marine biology,False
starfish,image_0070.jpg,/m/01h8tj,starfish,True
starfish,image_0070.jpg,/m/01540,biology,False
starfish,image_0070.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0070.jpg,/m/03xxp,invertebrate,False
starfish,image_0070.jpg,/m/0bv2v,echinoderm,False
starfish,image_0070.jpg,/m/035qhg,fauna,False
starfish,image_0070.jpg,/m/06npx,sea,False
starfish,image_0069.jpg,/m/0jbk,animal,False
starfish,image_0069.jpg,/m/050vn,marine biology,False
starfish,image_0069.jpg,/m/01h8tj,starfish,True
starfish,image_0069.jpg,/m/01540,biology,False
starfish,image_0069.jpg,/m/03xxp,invertebrate,False
starfish,image_0069.jpg,/m/0l_br,coral reef,False
starfish,image_0069.jpg,/m/035qhg,fauna,False
starfish,image_0069.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0068.jpg,/m/0jbk,animal,False
starfish,image_0068.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0068.jpg,/m/01h8tj,starfish,True
starfish,image_0068.jpg,/m/05nnm,organism,False
starfish,image_0068.jpg,/m/0bv2v,echinoderm,False
starfish,image_0068.jpg,/m/03xxp,invertebrate,False
starfish,image_0068.jpg,/m/050vn,marine biology,False
starfish,image_0068.jpg,/m/0f28m,symmetry,False
starfish,image_0081.jpg,/m/0jbk,animal,False
starfish,image_0081.jpg,/m/050vn,marine biology,False
starfish,image_0081.jpg,/m/01h8tj,starfish,True
starfish,image_0081.jpg,/m/01540,biology,False
starfish,image_0081.jpg,/m/05nnm,organism,False
starfish,image_0081.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0081.jpg,/m/03xxp,invertebrate,False
starfish,image_0081.jpg,/m/06npx,sea,False
starfish,image_0081.jpg,/m/0bv2v,echinoderm,False
starfish,image_0081.jpg,/m/0l_br,coral reef,False
starfish,image_0080.jpg,/m/0jbk,animal,False
starfish,image_0080.jpg,/m/01h8tj,starfish,True
starfish,image_0080.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0080.jpg,/m/05nnm,organism,False
starfish,image_0080.jpg,/m/050vn,marine biology,False
starfish,image_0080.jpg,/m/03xxp,invertebrate,False
starfish,image_0080.jpg,/m/035qhg,fauna,False
starfish,image_0080.jpg,/m/0bv2v,echinoderm,False
starfish,image_0080.jpg,/m/01540,biology,False
starfish,image_0079.jpg,/m/0jbk,animal,False
starfish,image_0079.jpg,/m/01h8tj,starfish,True
starfish,image_0079.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0079.jpg,/m/050vn,marine biology,False
starfish,image_0079.jpg,/m/03xxp,invertebrate,False
starfish,image_0079.jpg,/m/0bv2v,echinoderm,False
starfish,image_0079.jpg,/m/01540,biology,False
starfish,image_0078.jpg,/m/01h8tj,starfish,True
starfish,image_0078.jpg,/m/03xxp,invertebrate,False
starfish,image_0078.jpg,/m/02wbm,food,False
starfish,image_0078.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0077.jpg,/m/05fc9mj,christmas decoration,False
starfish,image_0077.jpg,/m/09t49,leaf,False
starfish,image_0077.jpg,/m/03xxp,invertebrate,False
starfish,image_0086.jpg,/m/0jbk,animal,False
starfish,image_0086.jpg,/m/01h8tj,starfish,True
starfish,image_0086.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0086.jpg,/m/03xxp,invertebrate,False
starfish,image_0086.jpg,/m/0bv2v,echinoderm,False
starfish,image_0085.jpg,/m/0jbk,animal,False
starfish,image_0085.jpg,/m/050vn,marine biology,False
starfish,image_0085.jpg,/m/01540,biology,False
starfish,image_0085.jpg,/m/076t48l,coral reef fish,False
starfish,image_0085.jpg,/m/06npx,sea,False
starfish,image_0085.jpg,/m/0l_br,coral reef,False
starfish,image_0085.jpg,/m/01sfb5,underwater,False
starfish,image_0085.jpg,/m/01h8tj,starfish,True
starfish,image_0085.jpg,/m/03xxp,invertebrate,False
starfish,image_0085.jpg,/m/05fblh,habitat,False
starfish,image_0084.jpg,/m/0jbk,animal,False
starfish,image_0084.jpg,/m/01h8tj,starfish,True
starfish,image_0084.jpg,/m/050vn,marine biology,False
starfish,image_0084.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0084.jpg,/m/01540,biology,False
starfish,image_0084.jpg,/m/03xxp,invertebrate,False
starfish,image_0084.jpg,/m/0bv2v,echinoderm,False
starfish,image_0084.jpg,/m/035qhg,fauna,False
starfish,image_0083.jpg,/m/0jbk,animal,False
starfish,image_0083.jpg,/m/01h8tj,starfish,True
starfish,image_0083.jpg,/m/03xxp,invertebrate,False
starfish,image_0083.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0083.jpg,/m/0404d,jewellery,False
starfish,image_0083.jpg,/m/0h8kxbv,body jewelry,False
starfish,image_0083.jpg,/m/01krjr,pendant,False
starfish,image_0083.jpg,/m/015m2,bead,False
stegosaurus,image_0003.jpg,/m/0jbk,animal,False
stegosaurus,image_0003.jpg,/m/06bt6,reptile,False
stegosaurus,image_0003.jpg,/m/09686,vertebrate,False
stegosaurus,image_0003.jpg,/m/04m9y,lizard,False
stegosaurus,image_0003.jpg,/m/035qhg,fauna,False
stegosaurus,image_0002.jpg,/m/0jbk,animal,False
stegosaurus,image_0002.jpg,/m/06bt6,reptile,False
stegosaurus,image_0002.jpg,/m/09686,vertebrate,False
stegosaurus,image_0002.jpg,/m/02cp5,dragon,False
stegosaurus,image_0002.jpg,/m/035qhg,fauna,False
stegosaurus,image_0002.jpg,/m/09f_2,crocodile,False
stegosaurus,image_0001.jpg,/m/06bt6,reptile,False
stegosaurus,image_0001.jpg,/m/0jbk,animal,False
stegosaurus,image_0001.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0001.jpg,/m/09686,vertebrate,False
stegosaurus,image_0001.jpg,/m/0fbf1m,terrestrial animal,False
stegosaurus,image_0001.jpg,/m/07hjh,tyrannosaurus,False
stegosaurus,image_0001.jpg,/m/035qhg,fauna,False
starfish,image_0082.jpg,/m/0jbk,animal,False
starfish,image_0082.jpg,/m/01h8tj,starfish,True
starfish,image_0082.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0082.jpg,/m/03xxp,invertebrate,False
starfish,image_0082.jpg,/m/0bv2v,echinoderm,False
starfish,image_0076.jpg,/m/0jbk,animal,False
starfish,image_0076.jpg,/m/01h8tj,starfish,True
starfish,image_0076.jpg,/m/05nnm,organism,False
starfish,image_0076.jpg,/m/03xxp,invertebrate,False
starfish,image_0076.jpg,/m/0hr8,asphalt,False
starfish,image_0076.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0076.jpg,/m/09dv7,soil,False
starfish,image_0067.jpg,/m/0jbk,animal,False
starfish,image_0067.jpg,/m/01h8tj,starfish,True
starfish,image_0067.jpg,/m/03hl4l9,marine invertebrates,False
starfish,image_0067.jpg,/m/03xxp,invertebrate,False
starfish,image_0067.jpg,/m/0bv2v,echinoderm,False
stegosaurus,image_0008.jpg,/m/06bt6,reptile,False
stegosaurus,image_0008.jpg,/m/0jbk,animal,False
stegosaurus,image_0008.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0008.jpg,/m/09686,vertebrate,False
stegosaurus,image_0008.jpg,/m/0215n,cartoon,False
stegosaurus,image_0008.jpg,/m/0fbf1m,terrestrial animal,False
stegosaurus,image_0008.jpg,/m/04m9y,lizard,False
stegosaurus,image_0008.jpg,/m/017r3f,chameleon,False
stegosaurus,image_0008.jpg,/m/035qhg,fauna,False
stegosaurus,image_0008.jpg,/m/07hjh,tyrannosaurus,False
stegosaurus,image_0007.jpg,/m/0jbk,animal,False
stegosaurus,image_0007.jpg,/m/09686,vertebrate,False
stegosaurus,image_0006.jpg,/m/0jbk,animal,False
stegosaurus,image_0006.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0006.jpg,/m/09686,vertebrate,False
stegosaurus,image_0006.jpg,/m/06bt6,reptile,False
stegosaurus,image_0006.jpg,/m/018ktp,watercolor paint,False
stegosaurus,image_0006.jpg,/m/035qhg,fauna,False
stegosaurus,image_0006.jpg,/m/07hjh,tyrannosaurus,False
stegosaurus,image_0006.jpg,/m/01kr8f,illustration,False
stegosaurus,image_0011.jpg,/m/0jbk,animal,False
stegosaurus,image_0011.jpg,/m/06bt6,reptile,False
stegosaurus,image_0011.jpg,/m/09686,vertebrate,False
stegosaurus,image_0011.jpg,/m/050vn,marine biology,False
stegosaurus,image_0011.jpg,/m/01540,biology,False
stegosaurus,image_0011.jpg,/m/03xxp,invertebrate,False
stegosaurus,image_0011.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0010.jpg,/m/0jbk,animal,False
stegosaurus,image_0010.jpg,/m/06bt6,reptile,False
stegosaurus,image_0010.jpg,/m/028vyk,common snapping turtle,False
stegosaurus,image_0009.jpg,/m/01g6gs,black and white,False
stegosaurus,image_0009.jpg,/m/0215n,cartoon,False
stegosaurus,image_0009.jpg,/m/07glzq,sketch,False
stegosaurus,image_0009.jpg,/m/04zhd,mythology,False
stegosaurus,image_0009.jpg,/m/01kr8f,illustration,False
stegosaurus,image_0009.jpg,/m/02csf,drawing,False
stegosaurus,image_0005.jpg,/m/0jbk,animal,False
stegosaurus,image_0005.jpg,/m/06bt6,reptile,False
stegosaurus,image_0005.jpg,/m/02cp5,dragon,False
stegosaurus,image_0005.jpg,/m/035qhg,fauna,False
stegosaurus,image_0005.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0014.jpg,/m/06bt6,reptile,False
stegosaurus,image_0014.jpg,/m/0jbk,animal,False
stegosaurus,image_0014.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0014.jpg,/m/09686,vertebrate,False
stegosaurus,image_0014.jpg,/m/0fbf1m,terrestrial animal,False
stegosaurus,image_0014.jpg,/m/07hjh,tyrannosaurus,False
stegosaurus,image_0013.jpg,/m/06bt6,reptile,False
stegosaurus,image_0013.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0013.jpg,/m/0jbk,animal,False
stegosaurus,image_0013.jpg,/m/035qhg,fauna,False
stegosaurus,image_0013.jpg,/m/07hjh,tyrannosaurus,False
stegosaurus,image_0013.jpg,/m/0lym8,tapestry,False
stegosaurus,image_0012.jpg,/m/0jbk,animal,False
stegosaurus,image_0012.jpg,/m/04rky,mammal,False
stegosaurus,image_0012.jpg,/m/09686,vertebrate,False
stegosaurus,image_0028.jpg,/m/06bt6,reptile,False
stegosaurus,image_0028.jpg,/m/0jbk,animal,False
stegosaurus,image_0028.jpg,/m/09686,vertebrate,False
stegosaurus,image_0028.jpg,/m/050vn,marine biology,False
stegosaurus,image_0028.jpg,/m/0fbf1m,terrestrial animal,False
stegosaurus,image_0028.jpg,/m/01540,biology,False
stegosaurus,image_0028.jpg,/m/035qhg,fauna,False
stegosaurus,image_0028.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0027.jpg,/m/0jbk,animal,False
stegosaurus,image_0027.jpg,/m/07glzq,sketch,False
stegosaurus,image_0027.jpg,/m/06bt6,reptile,False
stegosaurus,image_0027.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0026.jpg,/m/06bt6,reptile,False
stegosaurus,image_0026.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0026.jpg,/m/0jbk,animal,False
stegosaurus,image_0026.jpg,/m/01540,biology,False
stegosaurus,image_0026.jpg,/m/07hjh,tyrannosaurus,False
stegosaurus,image_0025.jpg,/m/06bt6,reptile,False
stegosaurus,image_0025.jpg,/m/0jbk,animal,False
stegosaurus,image_0025.jpg,/m/029tx,dinosaur,False
stegosaurus,image_0025.jpg,/m/09f_2,crocodile,False
stegosaurus,image_0025.jpg,/m/0138tl,toy,False
stegosaurus,image_0024.jpg,/m/05fc9mj,christmas decoration,False
stegosaurus,image_0024.jpg,/m/03xxp,invertebrate,False
stegosaurus,image_0023.jpg,/m/0jbk,animal,False
stegosaurus,image_0023.jpg,/m/09686,vertebrate,False
